X1,X2,Y
-0.7373737373737373,-0.9797979797979798,-0.4328001029372057
-0.7171717171717171,-0.9797979797979798,-0.3814876518152742
-0.696969696969697,-0.9797979797979798,-0.49021061255554654
-0.6767676767676767,-0.9797979797979798,-0.7019771392684432
-0.6565656565656566,-0.9797979797979798,-0.7888653083945105
-0.6363636363636364,-0.9797979797979798,-0.7037101121071536
-0.6161616161616161,-0.9797979797979798,-0.390279386657515
-0.5959595959595959,-0.9797979797979798,-0.6130296561019182
-0.5757575757575757,-0.9797979797979798,-0.6260195797613531
-0.5555555555555556,-0.9797979797979798,-0.6043997771129076
-0.5353535353535352,-0.9797979797979798,-0.627567334791499
-0.5151515151515151,-0.9797979797979798,-0.4951985045754881
-0.4949494949494949,-0.9797979797979798,-0.9345365033311854
-0.4747474747474747,-0.9797979797979798,-0.9904784826648128
-0.4545454545454545,-0.9797979797979798,-0.8218757870037616
-0.43434343434343425,-0.9797979797979798,-0.831823718742095
-0.41414141414141414,-0.9797979797979798,-0.6803784090671894
-0.3939393939393939,-0.9797979797979798,-0.742712278754657
-0.3737373737373737,-0.9797979797979798,-0.8039659091761927
-0.3535353535353535,-0.9797979797979798,-0.617830446856865
-0.33333333333333326,-0.9797979797979798,-0.9482769322842025
-0.31313131313131304,-0.9797979797979798,-0.777909344246442
-0.2929292929292928,-0.9797979797979798,-0.8379314651584132
-0.2727272727272727,-0.9797979797979798,-0.9743216463791623
-0.2525252525252525,-0.9797979797979798,-1.4420096751846303
-0.23232323232323226,-0.9797979797979798,-1.0073921500005267
-0.21212121212121204,-0.9797979797979798,-0.9804336157994936
-0.19191919191919182,-0.9797979797979798,-1.1663501513757881
-0.1717171717171716,-0.9797979797979798,-0.697456646425354
-0.1515151515151515,-0.9797979797979798,-0.5768486303755618
-0.13131313131313127,-0.9797979797979798,-0.9469200574837738
-0.11111111111111105,-0.9797979797979798,-1.007161983042354
-0.09090909090909083,-0.9797979797979798,-0.8831965574256204
-0.07070707070707061,-0.9797979797979798,-1.0539190626505586
-0.050505050505050386,-0.9797979797979798,-1.155830944331634
-0.030303030303030276,-0.9797979797979798,-0.8477158064588848
-0.010101010101010055,-0.9797979797979798,-0.8842053471042373
0.010101010101010166,-0.9797979797979798,-0.8672839752975394
0.030303030303030498,-0.9797979797979798,-0.9425384313285747
0.05050505050505061,-0.9797979797979798,-1.1070608680168161
0.07070707070707072,-0.9797979797979798,-0.9109977183282839
0.09090909090909105,-0.9797979797979798,-0.8217098157759268
0.11111111111111116,-0.9797979797979798,-0.8891488570784418
0.1313131313131315,-0.9797979797979798,-0.9817495304752634
0.1515151515151516,-0.9797979797979798,-1.0291773541592004
0.1717171717171717,-0.9797979797979798,-0.9917252438863882
0.19191919191919204,-0.9797979797979798,-0.8432437301390738
0.21212121212121215,-0.9797979797979798,-0.8011084207928032
0.2323232323232325,-0.9797979797979798,-0.9507576426772409
0.2525252525252526,-0.9797979797979798,-0.8966026081568131
0.27272727272727293,-0.9797979797979798,-1.0208627189104784
0.29292929292929304,-0.9797979797979798,-0.8658671451955471
0.31313131313131315,-0.9797979797979798,-0.6721354659120274
0.3333333333333335,-0.9797979797979798,-0.8528341715941385
0.3535353535353536,-0.9797979797979798,-0.8590931782704654
0.3737373737373739,-0.9797979797979798,-0.7984207020916844
0.39393939393939403,-0.9797979797979798,-0.6068066583890633
0.41414141414141437,-0.9797979797979798,-0.5738843116869524
0.4343434343434345,-0.9797979797979798,-0.9110318042462111
0.4545454545454546,-0.9797979797979798,-0.6889767342195949
0.4747474747474749,-0.9797979797979798,-1.1764706897569515
0.49494949494949503,-0.9797979797979798,-0.6872742974508553
0.5151515151515154,-0.9797979797979798,-0.5155541800070604
0.5353535353535355,-0.9797979797979798,-0.5759714767336853
0.5555555555555556,-0.9797979797979798,-0.4106199712943245
0.5757575757575759,-0.9797979797979798,-0.710570126325271
0.595959595959596,-0.9797979797979798,-0.4484199414596971
0.6161616161616164,-0.9797979797979798,-0.8083825900062152
0.6363636363636365,-0.9797979797979798,-1.14033645943248
0.6565656565656568,-0.9797979797979798,-0.5545204980118428
0.6767676767676769,-0.9797979797979798,-0.4447142747635678
0.696969696969697,-0.9797979797979798,-0.7440634433455837
0.7171717171717173,-0.9797979797979798,-0.8120637080932611
0.7373737373737375,-0.9797979797979798,-0.3902049329032782
0.7575757575757578,-0.9797979797979798,-0.6061802268426424
0.7777777777777779,-0.9797979797979798,-0.41996900264699516
0.7979797979797982,-0.9797979797979798,-0.5567143050089962
0.8181818181818183,-0.9797979797979798,-0.2728127128619971
0.8383838383838385,-0.9797979797979798,-0.0792575882049783
0.8585858585858588,-0.9797979797979798,-0.26201368823688587
0.8787878787878789,-0.9797979797979798,-0.1614990152644055
0.8989898989898992,-0.9797979797979798,0.0404111290405173
0.9191919191919193,-0.9797979797979798,-0.5713122537947115
0.9393939393939394,-0.9797979797979798,0.009790628249768174
0.9595959595959598,-0.9797979797979798,0.05502507412297657
0.9797979797979799,-0.9797979797979798,-0.06379086261452722
1.0,-0.9797979797979798,0.06689106986380049
-1.0,-0.9595959595959596,0.16020066185285725
-0.9797979797979798,-0.9595959595959596,0.0014883893246006585
-0.9595959595959596,-0.9595959595959596,-0.07110152881310391
-0.9393939393939394,-0.9595959595959596,-0.20201164215636447
-0.9191919191919192,-0.9595959595959596,-0.08977051680273547
-0.898989898989899,-0.9595959595959596,-0.2783573681467283
-0.8787878787878788,-0.9595959595959596,-0.26022137738192797
-0.8585858585858586,-0.9595959595959596,-0.1485087736807671
-0.8383838383838383,-0.9595959595959596,-0.45206573263194716
-0.8181818181818181,-0.9595959595959596,-0.1574808679174517
-0.797979797979798,-0.9595959595959596,-0.4641024519615065
-0.7777777777777778,-0.9595959595959596,-0.10924603725232504
-0.7575757575757576,-0.9595959595959596,-0.020844148289759
-0.7373737373737373,-0.9595959595959596,-0.1886188311228475
-0.7171717171717171,-0.9595959595959596,-0.25059193326417717
-0.696969696969697,-0.9595959595959596,-0.43176482499405455
-0.6767676767676767,-0.9595959595959596,-0.7934595465263234
-0.6565656565656566,-0.9595959595959596,-0.3683487251076857
-0.6363636363636364,-0.9595959595959596,-0.641779037269804
-0.6161616161616161,-0.9595959595959596,-0.297845283900054
-0.5959595959595959,-0.9595959595959596,-0.38882478243646645
-0.5757575757575757,-0.9595959595959596,-0.6582456067762437
-0.5555555555555556,-0.9595959595959596,-0.5609225704643171
-0.5353535353535352,-0.9595959595959596,-0.7377903005304202
-0.5151515151515151,-0.9595959595959596,-0.8998525404373575
-0.4949494949494949,-0.9595959595959596,-0.5330394200760342
-0.4747474747474747,-0.9595959595959596,-0.8454657944659663
-0.4545454545454545,-0.9595959595959596,-0.8727072729192931
-0.43434343434343425,-0.9595959595959596,-0.7733317874226883
-0.41414141414141414,-0.9595959595959596,-0.760166040102152
-0.3939393939393939,-0.9595959595959596,-0.8273636594787575
-0.3737373737373737,-0.9595959595959596,-0.40712090217332836
-0.3535353535353535,-0.9595959595959596,-1.1328197013756673
-0.33333333333333326,-0.9595959595959596,-1.029889534351591
-0.31313131313131304,-0.9595959595959596,-0.9547821879869074
-0.2929292929292928,-0.9595959595959596,-0.9756425996452015
-0.2727272727272727,-0.9595959595959596,-0.4307025593244046
-0.2525252525252525,-0.9595959595959596,-0.8566058071378186
-0.23232323232323226,-0.9595959595959596,-0.5558233322843997
-0.21212121212121204,-0.9595959595959596,-0.8646247004076459
-0.19191919191919182,-0.9595959595959596,-0.9942526593920261
-0.1717171717171716,-0.9595959595959596,-0.8279809302900832
-0.1515151515151515,-0.9595959595959596,-0.5852954007109917
-0.13131313131313127,-0.9595959595959596,-0.8470950915242684
-0.11111111111111105,-0.9595959595959596,-0.6840754834574786
-0.09090909090909083,-0.9595959595959596,-0.6370977702331091
-0.07070707070707061,-0.9595959595959596,-1.0136867069234339
-0.050505050505050386,-0.9595959595959596,-0.7423816023498171
-0.030303030303030276,-0.9595959595959596,-1.1951816795926051
-0.010101010101010055,-0.9595959595959596,-0.9133224703277288
0.010101010101010166,-0.9595959595959596,-0.9808669560612983
0.030303030303030498,-0.9595959595959596,-0.5187129577414048
0.05050505050505061,-0.9595959595959596,-0.8484598103966244
0.07070707070707072,-0.9595959595959596,-0.8706282859026535
0.09090909090909105,-0.9595959595959596,-0.9711935644722711
0.11111111111111116,-0.9595959595959596,-0.9656675179052693
0.1313131313131315,-0.9595959595959596,-0.7020717234176433
0.1515151515151516,-0.9595959595959596,-0.500195874331284
0.1717171717171717,-0.9595959595959596,-0.6769459598053316
0.19191919191919204,-0.9595959595959596,-0.677006531288161
0.21212121212121215,-0.9595959595959596,-1.1841759959716367
0.2323232323232325,-0.9595959595959596,-0.5935183137368456
0.2525252525252526,-0.9595959595959596,-0.8708740159965292
0.27272727272727293,-0.9595959595959596,-0.8020262715874839
0.29292929292929304,-0.9595959595959596,-0.9530086566141607
0.31313131313131315,-0.9595959595959596,-0.7871212199922355
0.3333333333333335,-0.9595959595959596,-0.5227133586938539
0.3535353535353536,-0.9595959595959596,-0.8384044925632882
0.3737373737373739,-0.9595959595959596,-0.6860741344237584
0.39393939393939403,-0.9595959595959596,-1.1018213424492278
0.41414141414141437,-0.9595959595959596,-0.7018620947484114
0.4343434343434345,-0.9595959595959596,-0.8590166705249549
0.4545454545454546,-0.9595959595959596,-0.5245543944130773
0.4747474747474749,-0.9595959595959596,-0.6557533436087062
0.49494949494949503,-0.9595959595959596,-0.7871176520692915
0.5151515151515154,-0.9595959595959596,-0.870229538512414
0.5353535353535355,-0.9595959595959596,-0.4773824747327794
0.5555555555555556,-0.9595959595959596,-1.0903667012960672
0.5757575757575759,-0.9595959595959596,-0.5812596711623685
0.595959595959596,-0.9595959595959596,-0.21862204070483593
0.6161616161616164,-0.9595959595959596,-0.7585262088648154
0.6363636363636365,-0.9595959595959596,-0.7524668581072582
0.6565656565656568,-0.9595959595959596,-0.3512217515203458
0.6767676767676769,-0.9595959595959596,-0.38574588839190826
0.696969696969697,-0.9595959595959596,-0.2598291041719685
0.7171717171717173,-0.9595959595959596,-0.5174256738025702
0.7373737373737375,-0.9595959595959596,-0.39358501233229387
0.7575757575757578,-0.9595959595959596,-0.41206108020468785
0.7777777777777779,-0.9595959595959596,-0.11628455317019482
0.7979797979797982,-0.9595959595959596,-0.24219261718957408
0.8181818181818183,-0.9595959595959596,-0.1995859323243823
0.8383838383838385,-0.9595959595959596,-0.41519630758397885
0.8585858585858588,-0.9595959595959596,-0.32534985401915884
0.8787878787878789,-0.9595959595959596,-0.17587940059967494
0.8989898989898992,-0.9595959595959596,0.07075178912207311
0.9191919191919193,-0.9595959595959596,0.05879630221881735
0.9393939393939394,-0.9595959595959596,0.07521073992374244
0.9595959595959598,-0.9595959595959596,-0.2059974481523726
0.9797979797979799,-0.9595959595959596,-0.3032625357648339
1.0,-0.9595959595959596,-0.1728681417635532
-1.0,-0.9393939393939394,0.31484357543999586
-0.9797979797979798,-0.9393939393939394,0.0030349453308143176
-0.9595959595959596,-0.9393939393939394,0.5357536783427355
-0.9393939393939394,-0.9393939393939394,0.07366032254668146
-0.9191919191919192,-0.9393939393939394,-0.1896274027728368
-0.898989898989899,-0.9393939393939394,0.20818450375780773
-0.8787878787878788,-0.9393939393939394,-0.09907109440308413
-0.8585858585858586,-0.9393939393939394,-0.4354672430478378
-0.8383838383838383,-0.9393939393939394,-0.02714628967338273
-0.8181818181818181,-0.9393939393939394,-0.05417962245673591
-0.797979797979798,-0.9393939393939394,-0.3064661210662523
-0.7777777777777778,-0.9393939393939394,-0.3557842493998799
-0.7575757575757576,-0.9393939393939394,-0.337663944277251
-0.7373737373737373,-0.9393939393939394,-0.27008338827247697
-0.7171717171717171,-0.9393939393939394,-0.6251462866634094
-0.696969696969697,-0.9393939393939394,-0.04368742068454173
-0.6767676767676767,-0.9393939393939394,-0.3769456675730182
-0.6565656565656566,-0.9393939393939394,-0.8669574968081548
-0.6363636363636364,-0.9393939393939394,-0.6039211116116943
-0.6161616161616161,-0.9393939393939394,-0.8089996104910502
-0.5959595959595959,-0.9393939393939394,-0.42433218977029896
-0.5757575757575757,-0.9393939393939394,-0.09138050723159147
-0.5555555555555556,-0.9393939393939394,-0.5077552604076347
-0.5353535353535352,-0.9393939393939394,-0.7097895678413999
-0.5151515151515151,-0.9393939393939394,-0.7912526248746037
-0.4949494949494949,-0.9393939393939394,-0.6471660084980289
-0.4747474747474747,-0.9393939393939394,-0.5659083929257132
-0.4545454545454545,-0.9393939393939394,-0.13025058783511978
-0.43434343434343425,-0.9393939393939394,-0.8436471348498739
-0.41414141414141414,-0.9393939393939394,-0.850385505228887
-0.3939393939393939,-0.9393939393939394,-0.5299344007300105
-0.3737373737373737,-0.9393939393939394,-0.9321217316605619
-0.3535353535353535,-0.9393939393939394,-1.0499031536987429
-0.33333333333333326,-0.9393939393939394,-0.7911389997488049
-0.31313131313131304,-0.9393939393939394,-0.73015875308165
-0.2929292929292928,-0.9393939393939394,-0.7002221592151834
-0.2727272727272727,-0.9393939393939394,-0.8964096711238285
-0.2525252525252525,-0.9393939393939394,-0.6802042573153184
-0.23232323232323226,-0.9393939393939394,-0.7837728722126197
-0.21212121212121204,-0.9393939393939394,-0.8619942867944909
-0.19191919191919182,-0.9393939393939394,-0.5582316723804241
-0.1717171717171716,-0.9393939393939394,-0.5544824584180178
-0.1515151515151515,-0.9393939393939394,-1.0488854471816982
-0.13131313131313127,-0.9393939393939394,-0.6742244163055364
-0.11111111111111105,-0.9393939393939394,-1.1967417209524482
-0.09090909090909083,-0.9393939393939394,-0.6581997546501208
-0.07070707070707061,-0.9393939393939394,-0.9974783018859296
-0.050505050505050386,-0.9393939393939394,-1.0416152144587807
-0.030303030303030276,-0.9393939393939394,-0.6975434972543089
-0.010101010101010055,-0.9393939393939394,-0.6646013777946072
0.010101010101010166,-0.9393939393939394,-0.7541982172040023
0.030303030303030498,-0.9393939393939394,-0.9969021392318014
0.05050505050505061,-0.9393939393939394,-0.940024606412153
0.07070707070707072,-0.9393939393939394,-0.950679684457282
0.09090909090909105,-0.9393939393939394,-0.8361550841135965
0.11111111111111116,-0.9393939393939394,-0.8916347407846076
0.1313131313131315,-0.9393939393939394,-0.9917732528937
0.1515151515151516,-0.9393939393939394,-0.92566399352864
0.1717171717171717,-0.9393939393939394,-0.7966501432477556
0.19191919191919204,-0.9393939393939394,-0.7423717167073884
0.21212121212121215,-0.9393939393939394,-0.7747223795853304
0.2323232323232325,-0.9393939393939394,-0.6106180253647577
0.2525252525252526,-0.9393939393939394,-0.9532551357049807
0.27272727272727293,-0.9393939393939394,-0.995442085832201
0.29292929292929304,-0.9393939393939394,-0.6801133167859144
0.31313131313131315,-0.9393939393939394,-0.9438539074026646
0.3333333333333335,-0.9393939393939394,-0.5004456778966323
0.3535353535353536,-0.9393939393939394,-0.888603015768881
0.3737373737373739,-0.9393939393939394,-0.6619515803037346
0.39393939393939403,-0.9393939393939394,-0.8449392593569659
0.41414141414141437,-0.9393939393939394,-0.49307028399568015
0.4343434343434345,-0.9393939393939394,-0.8908984810815268
0.4545454545454546,-0.9393939393939394,-1.090344775180017
0.4747474747474749,-0.9393939393939394,-0.2820229544100326
0.49494949494949503,-0.9393939393939394,-0.5371364242175287
0.5151515151515154,-0.9393939393939394,-0.5981441576426759
0.5353535353535355,-0.9393939393939394,-0.5712347063092265
0.5555555555555556,-0.9393939393939394,-0.4124169267475909
0.5757575757575759,-0.9393939393939394,-0.5608563749215726
0.595959595959596,-0.9393939393939394,-0.6751402898881362
0.6161616161616164,-0.9393939393939394,-0.40560664247876554
0.6363636363636365,-0.9393939393939394,-0.44160185998117013
0.6565656565656568,-0.9393939393939394,-0.28723736331384475
0.6767676767676769,-0.9393939393939394,-0.285615793177799
0.696969696969697,-0.9393939393939394,-0.27651729561129407
0.7171717171717173,-0.9393939393939394,-0.2595589283288516
0.7373737373737375,-0.9393939393939394,-0.12100411603423583
0.7575757575757578,-0.9393939393939394,-0.10826297573625765
0.7777777777777779,-0.9393939393939394,-0.479029494874436
0.7979797979797982,-0.9393939393939394,-0.17093743044143858
0.8181818181818183,-0.9393939393939394,-0.26098156608395584
0.8383838383838385,-0.9393939393939394,-0.16232062437398379
0.8585858585858588,-0.9393939393939394,-0.11097339536964292
0.8787878787878789,-0.9393939393939394,-0.41394411684985943
0.8989898989898992,-0.9393939393939394,-0.1414024447336294
0.9191919191919193,-0.9393939393939394,-0.07300445629895953
0.9393939393939394,-0.9393939393939394,0.07944444481296192
0.9595959595959598,-0.9393939393939394,0.22769992870344943
0.9797979797979799,-0.9393939393939394,-0.23925821741064596
1.0,-0.9393939393939394,0.0767027633535984
-1.0,-0.9191919191919192,0.09966099818588606
-0.9797979797979798,-0.9191919191919192,0.3408219987083878
-0.9595959595959596,-0.9191919191919192,-0.22989589708966762
-0.9393939393939394,-0.9191919191919192,0.23738123161643687
-0.9191919191919192,-0.9191919191919192,0.01446221986273817
-0.898989898989899,-0.9191919191919192,0.12874647671274791
-0.8787878787878788,-0.9191919191919192,-0.08274248590150886
-0.8585858585858586,-0.9191919191919192,0.44357812030910515
-0.8383838383838383,-0.9191919191919192,-0.22348070320881896
-0.8181818181818181,-0.9191919191919192,-0.21983265636736188
-0.797979797979798,-0.9191919191919192,-0.3162614507773789
-0.7777777777777778,-0.9191919191919192,0.07212840675049031
-0.7575757575757576,-0.9191919191919192,-0.3367782407025309
-0.7373737373737373,-0.9191919191919192,-0.5383927616997154
-0.7171717171717171,-0.9191919191919192,-0.3456736556545457
-0.696969696969697,-0.9191919191919192,-0.6011694712722506
-0.6767676767676767,-0.9191919191919192,-0.5191400007934343
-0.6565656565656566,-0.9191919191919192,-0.3475059236460003
-0.6363636363636364,-0.9191919191919192,-0.5450110224043327
-0.6161616161616161,-0.9191919191919192,-0.5276542946575711
-0.5959595959595959,-0.9191919191919192,-0.4072799286869578
-0.5757575757575757,-0.9191919191919192,-0.10966774605605761
-0.5555555555555556,-0.9191919191919192,-0.5932181658872789
-0.5353535353535352,-0.9191919191919192,-0.803465779617624
-0.5151515151515151,-0.9191919191919192,-0.8068436297480421
-0.4949494949494949,-0.9191919191919192,-0.7616280547049177
-0.4747474747474747,-0.9191919191919192,-0.7109252605185402
-0.4545454545454545,-0.9191919191919192,-0.7301271040041935
-0.43434343434343425,-0.9191919191919192,-0.9209921684859925
-0.41414141414141414,-0.9191919191919192,-0.3175894575539595
-0.3939393939393939,-0.9191919191919192,-0.7269452778522558
-0.3737373737373737,-0.9191919191919192,-0.7322600365211845
-0.3535353535353535,-0.9191919191919192,-0.6791661977962453
-0.33333333333333326,-0.9191919191919192,-0.47459041185847395
-0.31313131313131304,-0.9191919191919192,-0.9017422111618457
-0.2929292929292928,-0.9191919191919192,-0.8451097920776701
-0.2727272727272727,-0.9191919191919192,-0.5993025661165247
-0.2525252525252525,-0.9191919191919192,-0.597034846289132
-0.23232323232323226,-0.9191919191919192,-0.8109527309398302
-0.21212121212121204,-0.9191919191919192,-0.43725573567009157
-0.19191919191919182,-0.9191919191919192,-1.0646963463658894
-0.1717171717171716,-0.9191919191919192,-0.9526502347037795
-0.1515151515151515,-0.9191919191919192,-1.2438760681535084
-0.13131313131313127,-0.9191919191919192,-0.6598597005708571
-0.11111111111111105,-0.9191919191919192,-0.9810451674057263
-0.09090909090909083,-0.9191919191919192,-1.0276288984100053
-0.07070707070707061,-0.9191919191919192,-1.0845981048433837
-0.050505050505050386,-0.9191919191919192,-0.9851219528100325
-0.030303030303030276,-0.9191919191919192,-0.425893859893688
-0.010101010101010055,-0.9191919191919192,-0.9382310836105924
0.010101010101010166,-0.9191919191919192,-0.8005240686280378
0.030303030303030498,-0.9191919191919192,-0.817608293529298
0.05050505050505061,-0.9191919191919192,-0.7368444366013751
0.07070707070707072,-0.9191919191919192,-0.9616710878578827
0.09090909090909105,-0.9191919191919192,-0.6444569787565061
0.11111111111111116,-0.9191919191919192,-1.1293744514621185
0.1313131313131315,-0.9191919191919192,-0.7420586731950897
0.1515151515151516,-0.9191919191919192,-1.0543451844924148
0.1717171717171717,-0.9191919191919192,-0.7485458738030346
0.19191919191919204,-0.9191919191919192,-0.7493953670844734
0.21212121212121215,-0.9191919191919192,-0.6733406475496125
0.2323232323232325,-0.9191919191919192,-0.598517997918825
0.2525252525252526,-0.9191919191919192,-0.537716141567117
0.27272727272727293,-0.9191919191919192,-0.6576346593540864
0.29292929292929304,-0.9191919191919192,-0.47575088228646495
0.31313131313131315,-0.9191919191919192,-0.6606704676576315
0.3333333333333335,-0.9191919191919192,-0.7070655521139412
0.3535353535353536,-0.9191919191919192,-0.8099317047334821
0.3737373737373739,-0.9191919191919192,-0.5684365401193141
0.39393939393939403,-0.9191919191919192,-1.2185068530884782
0.41414141414141437,-0.9191919191919192,-0.6600988979696008
0.4343434343434345,-0.9191919191919192,-0.499492584659073
0.4545454545454546,-0.9191919191919192,-0.5831235727638022
0.4747474747474749,-0.9191919191919192,-0.8034240499229418
0.49494949494949503,-0.9191919191919192,-0.9135237118729475
0.5151515151515154,-0.9191919191919192,-0.8039543203432908
0.5353535353535355,-0.9191919191919192,-0.312375060404078
0.5555555555555556,-0.9191919191919192,-0.25278585419455635
0.5757575757575759,-0.9191919191919192,-0.10645509841868533
0.595959595959596,-0.9191919191919192,-0.8118813353544969
0.6161616161616164,-0.9191919191919192,-0.33460742270069754
0.6363636363636365,-0.9191919191919192,-0.24695833093575895
0.6565656565656568,-0.9191919191919192,-0.32264165255664373
0.6767676767676769,-0.9191919191919192,-0.3512314910795168
0.696969696969697,-0.9191919191919192,-0.14454248190758967
0.7171717171717173,-0.9191919191919192,-0.18285662676185271
0.7373737373737375,-0.9191919191919192,0.12743861130363776
0.7575757575757578,-0.9191919191919192,-0.2214364246620599
0.7777777777777779,-0.9191919191919192,-0.19850621725477186
0.7979797979797982,-0.9191919191919192,-0.514139924026604
0.8181818181818183,-0.9191919191919192,-0.05364340076324914
0.8383838383838385,-0.9191919191919192,-0.04627049428670377
0.8585858585858588,-0.9191919191919192,-0.1513945032032661
0.8787878787878789,-0.9191919191919192,-0.009407382848205123
0.8989898989898992,-0.9191919191919192,0.04935065654888361
0.9191919191919193,-0.9191919191919192,0.09392347793792892
